29-01-2016 19:37:03 infiSTAR.de | 2h 24min 21s | Saif(76561198077326073) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":351,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 12.6783|SERVERTHREADS: 40] (v0029)
29-01-2016 19:39:07 infiSTAR.de | 2h 26min 24s | Khurl(76561197983386918) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":687,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 13.3891|SERVERTHREADS: 40] (v0029)
29-01-2016 19:59:13 infiSTAR.de | 2h 45min 46s | MonkeyPickAss(76561197987036407) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":607,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.88264|SERVERTHREADS: 40] (v0029)
29-01-2016 20:11:43 infiSTAR.de | 0h 0min 40s | MonkeyPickAss(76561197987036407) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":607,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 49.0798|SERVERTHREADS: 38] (v0029)
29-01-2016 20:19:09 infiSTAR.de | 0h 8min 2s | Batio(76561198079214195) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":734,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 23.9163|SERVERTHREADS: 40] (v0029)
29-01-2016 20:34:23 infiSTAR.de | 0h 23min 8s | Daniel(76561198124390593) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":19,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 12.8824|SERVERTHREADS: 41] (v0029)
29-01-2016 20:41:25 infiSTAR.de | 0h 30min 5s | Khurl(76561197983386918) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":687,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 12.2418|SERVERTHREADS: 42] (v0029)
29-01-2016 20:45:13 infiSTAR.de | 0h 33min 50s | Daniel(76561198124390593) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":19,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 10.9589|SERVERTHREADS: 40] (v0029)
29-01-2016 20:58:46 infiSTAR.de | 0h 46min 51s | Daniel(76561198124390593) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":19,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 10.3694|SERVERTHREADS: 41] (v0029)
29-01-2016 20:59:18 infiSTAR.de | 0h 47min 21s | Batio(76561198079214195) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":734,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.11681|SERVERTHREADS: 43] (v0029)
29-01-2016 21:00:48 infiSTAR.de | 0h 48min 42s | Jack(76561198080038990) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":481,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.72053|SERVERTHREADS: 41] (v0029)
29-01-2016 21:01:44 infiSTAR.de | 0h 49min 34s | Daniel(76561198124390593) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":19,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.07544|SERVERTHREADS: 41] (v0029)
29-01-2016 21:01:50 infiSTAR.de | 0h 49min 39s | Saif(76561198077326073) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":351,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.27536|SERVERTHREADS: 41] (v0029)
29-01-2016 21:07:17 infiSTAR.de | 0h 54min 28s | Batio(76561198079214195) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":734,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 8.57449|SERVERTHREADS: 42] (v0029)
29-01-2016 21:22:42 infiSTAR.de | 1h 8min 17s | Daniel(76561198124390593) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":19,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.13242|SERVERTHREADS: 41] (v0029)
29-01-2016 21:44:03 infiSTAR.de | 1h 26min 13s | Slim jesus(76561198130840032) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":3,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 7.5188|SERVERTHREADS: 41] (v0029)
